,date,open,close,low,high,volume,macd,macdsignal,macdhist,ma,MOM10,K10,D10,next_signal,y_pred,position,coin_number,principal,portfolio_value
202,2021-05-04 18:59:53,56358.9,56384.89,56297.89,56490.66,1.16,0.9706790880809422,-2.69502928617122,3.665708374252162,56351.86199999993,69.16999999999825,47.58048006551092,46.25791152737376,-1,1,0.34679206325173767,7.3091074263788505,600756.2602402779,1012879.4784748324
203,2021-05-04 19:01:52,56340.35,56354.0,56318.9,56690.04,12.2,-1.0426587732727057,-2.3645551835915173,1.3218964103188116,56353.37399999993,15.12000000000262,37.08088452039022,43.685251763890165,1,1,0.39461869289858276,8.239984203116991,550756.2602402779,1015112.3300227327
204,2021-05-04 19:03:48,56410.18,56372.99,56300.0,56690.04,12.74,0.2904956522033899,-1.8335450164325358,2.1240406686359257,56353.233999999924,-1.4000000000014552,33.410483441734634,39.35728267587862,-1,1,0.4457304614657116,9.167861315165291,500756.26024027786,1017576.0144814777
205,2021-05-04 19:05:43,56334.78,56363.25,56300.0,56408.27,4.23,-0.20091631710965885,-1.5070192765679604,1.3061029594583016,56359.646999999924,64.12999999999738,25.037485847179983,31.842951269768307,-1,1,0.49544537341632544,10.097745528500027,450756.26024027786,1019898.015899507
206,2021-05-04 19:07:45,56336.81,56309.49,56300.0,56408.27,4.29,-7.578322834073333,-2.721279988069035,-4.857042846004298,56358.963999999934,-6.830000000001746,21.63239389210165,26.693454393672116,-1,-1,0.5467058402439026,9.171342341115828,500756.26024027786,1017189.8700839162
207,2021-05-04 19:09:45,56316.59,56292.92,56276.57,56408.27,4.19,-13.889136758210952,-4.9548513420974185,-8.934285416113534,56354.45899999994,-45.05000000000291,15.506900455950031,20.725593398410584,-1,1,0.4978153834539239,10.09280235501671,450756.26024027786,1018909.5757870451
208,2021-05-04 19:11:45,56381.77,56225.02,56215.1,56381.77,4.19,-26.04669960211322,-9.173220994100578,-16.873478608012643,56342.81199999994,-116.47000000000116,7.869795418120565,15.003029922057443,-1,1,0.5480831221301996,10.09280235501671,450756.26024027786,1018224.2745071395
209,2021-05-04 19:13:45,56337.13,56138.11,56112.61,56337.13,3.05,-43.7104266131646,-16.080662117913384,-27.629764495251216,56319.06099999994,-237.51000000000204,5.121234933492368,9.499310269187683,-1,-1,0.5491768100783384,9.176043844005314,500756.26024027786,1015882.018919871
210,2021-05-04 19:15:44,56292.92,56072.32,56070.95,56332.81,3.06,-61.14057253795181,-25.09264420192107,-36.04792833603074,56286.694999999934,-323.6600000000035,2.242032377204304,5.07768757627244,-1,-1,0.4991260963764286,8.258898606816384,550756.2602402779,1013851.8657692403
211,2021-05-04 19:17:49,56180.94,56026.42,55978.49,56235.07,4.11,-75.04052567764302,-35.08222049706546,-39.95830518057756,56253.94099999993,-327.5400000000009,3.791137040265076,3.718134783653944,-1,-1,0.4495170908615576,7.342991966672292,600756.2602402779,1012157.8122216857
212,2021-05-04 19:19:54,56075.65,55987.57,55882.94,56082.01,3.52,-85.26618853447872,-45.11901410454811,-40.14717442993061,56214.20899999993,-397.3199999999997,6.640329535145031,4.224499650871498,1,-1,0.39967425557386743,6.427306284709987,650756.2602402779,1010605.5207669182
213,2021-05-04 19:22:21,56043.05,56073.02,55882.94,56117.06,3.07,-76.43043801786553,-51.38129888721159,-25.049139130653934,56186.11099999993,-280.9800000000032,14.416893690402583,8.282786755270925,-1,1,0.34874965973559946,7.3471619996928546,600756.2602402779,1012733.8219922953
214,2021-05-04 19:24:20,55960.0,56066.77,55882.94,56117.06,2.18,-68.5547453751642,-54.815988184802116,-13.738757190362087,56155.48899999993,-306.22000000000116,23.83597484614047,14.964399357229388,1,-1,0.3988916699774353,6.427962027116806,650756.2602402779,1011151.3287833696
215,2021-05-04 19:26:19,55893.23,56092.64,55882.94,56123.65,2.01,-57.36988738781656,-55.326768025405,-2.0431193624115593,56128.427999999934,-270.6100000000006,32.820664442210905,23.691177659584678,1,1,0.3496695266710325,7.344195591631865,600756.2602402779,1012711.5796512711
216,2021-05-04 19:28:13,56036.64,56131.99,56015.65,56133.93,1.91,-42.899044103694905,-52.841223241062984,9.942179137368079,56110.677999999934,-177.5,40.77310135216554,32.47658021350566,1,1,0.39951894227031026,8.260590769528285,550756.2602402779,1014439.6587095319
217,2021-05-04 19:30:08,56085.55,56146.0,56015.65,56146.0,1.59,-30.41978523509897,-48.35693563987018,17.93715040477121,56095.98599999994,-146.91999999999825,46.68715418385,40.093639992742176,1,1,0.44957205796839544,9.176447962280463,500756.26024027786,1015977.1075304768
218,2021-05-04 19:32:06,56113.17,56205.96,56015.65,56224.91,1.74,-13.633429425062786,-41.4122343969087,27.778804971845915,56094.079999999936,-19.05999999999767,57.08790414275811,48.182719892924574,-1,1,0.49901267724674125,10.094016038012807,450756.26024027786,1018100.1219121842
219,2021-05-04 19:34:00,56048.15,56201.73,56047.54,56224.91,1.62,-3.4463603343829163,-33.81905958440355,30.37269925002063,56100.44199999994,63.62000000000262,64.90603678580595,56.22703170413805,-1,-1,0.5465630995848114,9.16742146396485,500756.26024027786,1015981.2061542352
220,2021-05-04 19:35:55,56061.04,56111.84,56047.54,56229.99,1.45,-8.99147856158379,-28.853543379839596,19.862064818255806,56104.393999999935,39.5199999999968,68.99570376762932,63.663214898731155,1,-1,0.49573875501760734,8.2386378883222,550756.2602402779,1013041.391247751
221,2021-05-04 19:37:55,56118.15,56255.75,56093.77,56260.8,1.59,7.029449040070176,-21.67694489585764,28.706393935927817,56127.32699999993,229.33000000000175,78.17687387473524,70.69287147605687,-1,-1,0.44696623138261565,7.315505780204968,600756.2602402779,1012295.5245350435
222,2021-05-04 19:39:55,56221.74,56173.16,56093.77,56260.8,1.21,5.51245147886948,-16.239065620912218,21.751517099781697,56145.885999999926,185.59000000000378,80.15805082824947,75.77687615687137,-1,-1,0.3973995973254939,6.394549581158774,650756.2602402779,1009958.3169906427
223,2021-05-04 19:41:56,56203.22,56102.27,56093.77,56260.8,1.27,-4.99485260664369,-13.990223018058511,8.995370411414822,56148.81099999993,29.25,77.83835282908943,78.72442584402474,-1,-1,0.3478802846673374,5.475836232986032,700756.2602402779,1007963.1030590432
224,2021-05-04 19:44:01,56167.87,56013.62,55997.44,56260.8,1.76,-22.815976939346,-15.75537380231601,-7.060603137029991,56143.49599999993,-53.14999999999418,56.478589953950745,71.49166453709658,-1,1,0.2967105489509896,6.399596856464721,650756.2602402779,1009220.8467114873
225,2021-05-04 19:46:12,56260.8,55985.34,55978.83,56260.8,1.81,-36.31331683541066,-19.86696240893494,-16.44635442647572,56132.76599999992,-107.30000000000291,31.646100528304107,55.32101443711479,1,1,0.34689474885717636,7.323006869395239,600756.2602402779,1010737.2896457058
226,2021-05-04 19:48:12,56246.47,56077.9,55978.83,56258.14,1.94,-30.66914570290828,-22.027399067729608,-8.641746635178674,56127.35699999992,-54.08999999999651,24.009312410886594,37.37800096438051,-1,-1,0.39597858533157043,6.395616125786844,650756.2602402779,1009408.98178054
227,2021-05-04 19:50:11,56188.18,55977.92,55973.33,56188.18,2.27,-39.093914987533935,-25.440702251690475,-13.65321273584346,56110.548999999926,-168.08000000000175,13.013462678149644,22.889625205780145,1,-1,0.34649912362417273,5.471132918850523,700756.2602402779,1007018.9010810589
228,2021-05-04 19:52:09,56163.68,56082.9,55883.01,56163.68,3.07,-28.623878182079352,-26.07733743776825,-2.546540744311102,56098.24299999992,-123.05999999999767,29.880659600656756,22.301144896564363,1,1,0.2963083034750012,6.3958816421410445,650756.2602402779,1009455.8507883099
229,2021-05-04 19:54:03,55980.85,56107.43,55883.01,56111.43,2.52,-17.80291623670928,-24.422453197556457,6.619536960847178,56088.81299999993,-94.30000000000291,37.97013587070349,26.954752716503325,-1,1,0.34705165453433984,7.318116744322845,600756.2602402779,1011356.9832041997
230,2021-05-04 19:55:59,56056.93,56041.12,55883.01,56111.43,2.09,-19.224404457127093,-23.382843449470585,4.158438992343491,56081.740999999936,-70.71999999999389,51.38833743614149,39.74637763583394,1,1,0.39734961747162123,8.23955990444334,550756.2602402779,1012510.4255923757
231,2021-05-04 19:57:55,56008.4,56172.38,55883.01,56172.38,3.18,-1.9295059328942443,-19.092175946155315,17.16267001326107,56073.40399999994,-83.37000000000262,59.28337612606585,49.547283144303634,-1,-1,0.446587276668385,7.314907874871531,600756.2602402779,1011652.045052554
232,2021-05-04 20:00:00,55946.67,56140.67,55946.67,56199.53,2.78,4.426729699676798,-14.388394816988892,18.81512451666569,56070.15499999993,-32.49000000000524,62.21622241633275,57.629311992846716,-1,-1,0.39544046474951505,6.386455745584083,650756.2602402779,1009296.1647227178
233,2021-05-04 20:02:53,56060.65,56068.61,55999.77,56199.53,3.13,-1.4285885311692255,-11.796433559824958,10.367845028655733,56066.78899999993,-33.65999999999622,64.641732179252,62.04711024055022,-1,-1,0.3449600225852822,5.4569938439246,700756.2602402779,1006722.3198476871
234,2021-05-04 20:10:11,56047.54,55684.85,55670.08,56199.53,6.73,-55.51043631767243,-20.53923411139445,-34.97120220627798,56033.91199999993,-328.7700000000041,39.94335733989292,55.60043731182591,-1,1,0.2947133914523683,6.386446045761924,650756.2602402779,1006384.5503316238
235,2021-05-04 20:14:43,55957.49,55665.76,55600.0,55982.02,4.24,-88.2746108559877,-34.0863094603131,-54.1883013956746,56001.95399999993,-319.57999999999447,20.539985321280636,41.708358280141866,1,1,0.34519086148107864,7.31492306421046,600756.2602402779,1007947.0119510819
236,2021-05-04 20:18:48,55637.75,55690.04,55523.49,55753.06,3.71,-100.99517301184824,-47.46808217062013,-53.52709084122811,55963.16799999993,-387.8600000000006,12.376083278274903,24.2864753131495,1,1,0.39400903258252984,8.248921622996845,550756.2602402779,1010139.035381837
237,2021-05-04 20:21:05,55719.81,55768.88,55523.49,55775.06,3.23,-93.8475930835557,-56.74398435320724,-37.103608730348455,55942.26399999993,-209.04000000000087,23.642019767840633,18.852696122465403,-1,1,0.4444837367301966,9.182505659130992,500756.26024027786,1012854.316443675
238,2021-05-04 20:23:39,55650.85,55705.93,55523.49,55828.8,5.55,-93.7035571671804,-64.13589891600188,-29.56765825117853,55904.56699999994,-376.97000000000116,29.30694436226672,21.775015802794098,1,1,0.4950405342700965,10.115384751267088,450756.26024027786,1014243.1751174297
239,2021-05-04 20:29:20,55751.71,55770.36,55619.45,55828.8,7.84,-81.00140107850893,-67.5089993485033,-13.49240173000564,55870.85999999994,-337.0699999999997,33.26726229217223,28.73874214075987,1,1,0.5464756924530426,10.115384751267088,450756.26024027786,1014894.9093569538
240,2021-05-04 20:31:24,55679.53,55850.49,55619.45,55850.49,4.62,-59.19717921926349,-65.84663532265533,6.649456103391842,55851.79699999994,-190.63000000000466,37.29118592588229,33.288464193440426,1,1,0.5469426476367024,10.115384751267088,450756.26024027786,1015705.4551370728
241,2021-05-04 20:33:24,55750.47,55850.94,55724.64,55877.0,3.23,-43.357388899094076,-61.34878603794308,17.991397138849003,55819.65299999993,-321.43999999999505,44.441157327969044,38.33320184867453,1,1,0.5471967697253226,10.115384751267088,450756.26024027786,1015710.0070602109
242,2021-05-04 20:35:24,55790.27,55960.33,55725.97,55960.33,4.7,-17.453015017716098,-52.56963183389768,35.11661681618158,55801.61899999993,-180.3399999999965,53.807960081257846,45.18010111170307,-1,1,0.5479355538758368,10.115384751267088,450756.26024027786,1016816.528998152
243,2021-05-04 20:37:22,55761.51,55846.17,55761.51,55960.33,4.72,-16.08342574796552,-45.27239061671125,29.188964868745728,55779.37499999994,-222.44000000000233,53.59495493363346,50.61469078095346,1,1,0.5484178609412703,10.115384751267088,450756.26024027786,1015661.7566749473
244,2021-05-04 20:39:22,55897.98,55980.68,55824.09,55986.62,3.22,3.1888941732249805,-35.580133658724,38.76902783194898,55808.95799999995,295.83000000000175,70.35526816880979,59.25272772790038,1,1,0.54814733137645,10.115384751267088,450756.26024027786,1017022.3770778403
245,2021-05-04 20:41:20,55944.5,56051.27,55839.89,56051.27,3.09,24.00539987621596,-23.663026951736008,47.66842682795197,55847.50899999995,385.50999999999476,82.14944208356813,68.69988839533714,1,-1,0.5482604272391024,9.193168406986299,500756.26024027786,1016045.0247757367
246,2021-05-04 20:48:08,55932.75,56206.25,55839.89,56240.6,12.34,55.96854508676188,-7.736712544036429,63.70525763079831,55899.12999999996,516.2099999999991,97.97578755050495,83.49349926762763,-1,-1,0.49742497772008804,8.26803768300079,550756.2602402779,1015471.653260441
247,2021-05-04 20:51:33,56198.58,56153.34,56125.71,56309.11,9.03,65.8496308695394,6.980556138678738,58.86907473086066,55937.57599999996,384.4599999999991,91.79409595070877,90.63977519492728,-1,-1,0.44791098921555217,7.34514471934029,600756.2602402779,1013210.6690145978
248,2021-05-04 20:59:36,56291.98,56011.48,55965.02,56301.04,11.64,50.22041322750738,15.628527556444467,34.59188567106291,55968.13099999996,305.5500000000029,77.40874664815408,89.0595433831226,-1,-1,0.39774770352126904,6.4218001812171295,650756.2602402779,1010450.7926545176
249,2021-05-04 21:03:49,56067.51,55911.9,55779.28,56074.19,3.89,25.43526352176559,17.58987474950869,7.8453887722569,55982.28499999996,141.54000000000087,59.80708440404853,76.33664233430379,-1,-1,0.3474959989200938,5.497606999548452,700756.2602402779,1008137.913038331
250,2021-05-04 21:08:18,55989.03,55846.45,55779.28,56008.89,2.88,0.7064251931660692,14.213184838240167,-13.506759645074098,55981.88099999996,-4.040000000000873,40.03000305458892,59.08194470226385,1,1,0.2976108621773913,6.421051035692283,650756.2602402779,1009349.1658525151
251,2021-05-04 21:11:06,55911.9,55876.74,55841.48,55961.67,3.1,-10.276341937002144,9.315279483191706,-19.59162142019385,55984.46099999997,25.799999999995634,29.700303941096962,43.17913046657814,1,1,0.34700231598337666,7.347116907337975,600756.2602402779,1011289.201421206
252,2021-05-04 21:13:22,55910.44,55880.0,55831.61,55961.67,2.64,-16.032680666794477,4.245687453194469,-20.278368119988947,55976.427999999956,-80.33000000000175,22.778005211285706,30.836104068990526,1,1,0.3969747870995148,8.27366087326568,550756.2602402779,1013088.429838364
253,2021-05-04 21:15:24,55865.19,55984.89,55831.61,55984.89,2.81,-4.975404924727627,2.4014689776100493,-7.376873902337676,55990.29999999995,138.72000000000116,28.766566270134575,27.08162514083908,1,1,0.4470402330954735,9.200405410629232,500756.26024027786,1015839.9451097602
254,2021-05-04 21:17:26,55929.32,56042.23,55831.61,56122.27,3.09,9.487581729255908,3.818691527939221,5.668890201316687,55996.45499999996,61.55000000000291,36.691323460694015,29.411964980704767,-1,1,0.49843081232678554,10.122512633164627,450756.26024027786,1018044.4414059955
255,2021-05-04 21:19:27,55882.21,56024.45,55877.13,56122.27,1.96,15.46729534521728,6.148412291394833,9.318883053822447,55993.77299999995,-26.81999999999971,44.903082120680274,36.78699061716963,1,-1,0.5485183459721912,9.200607047387203,500756.26024027786,1016215.2097362699
256,2021-05-04 21:21:30,55976.57,56045.83,55945.41,56122.27,2.39,21.22086751551251,9.162903336218369,12.05796417929414,55977.73099999995,-160.41999999999825,48.73701627566094,43.44380728567842,1,-1,0.4983405023744247,8.278112325721663,550756.2602402779,1014709.9363685788
257,2021-05-04 21:23:33,56052.37,56065.96,55945.41,56122.27,2.35,26.42002135401708,12.614326939778111,13.80569441423897,55968.992999999944,-87.37999999999738,50.508908237118646,48.04966887781996,-1,-1,0.4479360548782756,7.354188449268671,600756.2602402779,1013075.8956694372
258,2021-05-04 21:25:38,56042.23,55951.77,55943.54,56109.81,2.37,13.343025482608937,12.760066648344276,0.5829588342646606,55963.02199999995,-59.7100000000064,51.847829225555415,50.364584579445015,-1,1,0.39826318582008624,8.276648876409926,550756.2602402779,1013849.4145439244
259,2021-05-04 21:27:44,56034.78,55868.98,55868.98,56109.81,2.64,-6.064522592751018,8.995148800125216,-15.059671392876234,55958.729999999945,-42.919999999998254,43.79575469575591,48.71749738614333,1,1,0.44823911297307256,9.19924393699783,500756.26024027786,1014708.6357715309
260,2021-05-04 21:29:54,56016.67,55870.43,55845.5,56016.67,2.01,-17.336578128728434,3.728803414354486,-21.06538154308292,55961.127999999946,23.9800000000032,29.932757597483544,41.858780506264964,1,1,0.4989549534323364,10.119303787467581,450756.26024027786,1016126.1141467203
261,2021-05-04 21:32:05,55946.86,55911.07,55844.48,55962.38,2.75,-18.028190677781822,-0.6225954040727766,-17.405595273709046,55964.56099999994,34.330000000001746,22.281986615986956,32.00349963640881,-1,1,0.5486806659358505,10.119303787467581,450756.26024027786,1016537.3626526429
262,2021-05-04 21:34:22,55951.56,55777.04,55773.3,55951.56,3.89,-35.32803603477805,-7.563683530213832,-27.76435250456422,55954.26499999994,-102.95999999999913,13.92177308432647,22.04550576593233,-1,1,0.5488247984616165,10.119303787467581,450756.26024027786,1015181.0723660087
263,2021-05-04 21:43:42,55849.43,55671.65,55527.0,55948.55,11.16,-58.12868823803001,-17.67668447177707,-40.45200376625294,55922.94099999995,-313.23999999999796,17.569801955126003,17.92452055181315,-1,1,0.5490890078669742,10.119303787467581,450756.26024027786,1014114.5989398474
264,2021-05-04 21:45:53,55550.0,55599.35,55550.0,55721.93,1.18,-78.88826096579578,-29.91899977058081,-48.96926119521497,55878.65299999995,-442.88000000000466,12.50859047544746,14.666721838299983,-1,1,0.5491058044968566,10.119303787467581,450756.26024027786,1013382.9732760135
265,2021-05-04 21:48:09,55674.41,55549.13,55513.32,55721.93,3.02,-94.59005718737899,-42.853211253940444,-51.736845933438545,55831.12099999994,-475.3199999999997,14.111553411688718,14.729981947420733,-1,1,0.5487481495228436,10.119303787467581,450756.26024027786,1012874.7818398068
266,2021-05-04 21:50:28,55619.79,55350.92,54996.21,55626.3,17.26,-126.05993151086295,-59.49455530532495,-66.565376205538,55761.62999999993,-694.9100000000035,16.511620131769746,14.377254672968647,1,1,0.5487846718537104,10.119303787467581,450756.26024027786,1010869.034636093
267,2021-05-04 21:52:45,55303.45,55363.63,54996.21,55405.31,6.67,-137.86304537623073,-75.1682533195061,-62.69479205672462,55691.396999999924,-702.3300000000017,23.458201845277284,18.02712512957859,1,1,0.5485601877462776,10.119303787467581,450756.26024027786,1010997.6509872316
268,2021-05-04 21:54:58,55266.93,55500.0,55259.2,55500.0,3.57,-120.95402428931266,-84.32540751346741,-36.628616775845245,55646.21999999993,-451.7699999999968,36.577918098310505,25.51591335845252,-1,1,0.5485953224259643,10.119303787467581,450756.26024027786,1012377.6204447286
269,2021-05-04 21:57:08,55342.75,55431.62,55284.07,55551.55,2.77,-114.43476871856546,-90.34727975448702,-24.087488964078446,55602.483999999924,-437.3600000000006,40.300556358054195,33.445558767214,-1,1,0.5486911829984689,10.119303787467581,450756.26024027786,1011685.6624517416
270,2021-05-04 21:59:13,55428.82,55369.23,55310.56,55551.55,3.96,-113.69171233103407,-95.01616626979643,-18.67554606123764,55552.36399999993,-501.1999999999971,42.171962613327366,39.683479023230696,1,1,0.549183427009767,10.119303787467581,450756.26024027786,1011054.3190884416
271,2021-05-04 22:01:18,55430.81,55445.0,55310.56,55546.11,3.04,-98.253526060289,-95.66363822789495,-2.589887832394055,55505.75699999994,-466.0699999999997,42.7508752226106,41.74113139799739,1,1,0.5487485609462276,10.119303787467581,450756.26024027786,1011821.0587364179
272,2021-05-04 22:03:27,55414.16,55520.38,55310.56,55546.11,4.01,-74.66369804784335,-91.46365019188462,16.79995214404127,55480.090999999935,-256.6600000000035,46.87494331072787,43.93259371555528,-1,1,0.548823747400048,10.119303787467581,450756.26024027786,1012583.8518559171
273,2021-05-04 22:05:35,55443.86,55404.56,55367.15,55531.15,2.07,-72.3971559283309,-87.65035133917388,15.253195410842977,55453.38199999994,-267.0900000000038,52.76165840615236,47.46249231316361,-1,1,0.5489940468627348,10.119303787467581,450756.26024027786,1011411.8340912526
274,2021-05-04 22:07:49,55456.58,55341.35,55254.56,55456.58,3.23,-76.18035988122574,-85.35635304758425,9.17599316635851,55427.58199999994,-258.0,52.955587134065034,50.86406295031509,-1,1,0.5485337873898519,10.119303787467581,450756.26024027786,1010772.1928988469
275,2021-05-04 22:10:02,55284.26,55138.53,55106.56,55343.52,4.77,-101.8638189788544,-88.65784623383828,-13.205972745016112,55386.52199999994,-410.59999999999854,42.13793137114402,49.285058970453804,-1,1,0.5484744782773847,10.119303787467581,450756.26024027786,1008719.7957046727
276,2021-05-04 22:12:14,55209.85,54999.46,54982.06,55232.94,2.46,-131.24815935747029,-97.17590885856468,-34.0722504989056,55351.375999999946,-351.4599999999991,24.400300570016636,39.831273025075234,1,1,0.5483445020690242,10.119303787467581,450756.26024027786,1007312.5041269496
277,2021-05-04 22:14:24,55037.68,55161.46,54916.06,55161.46,4.36,-121.87613829586917,-102.11595474602558,-19.76018354984359,55331.15899999994,-202.16999999999825,21.419495328304397,29.319242423155018,-1,1,0.5483228397254756,10.119303787467581,450756.26024027786,1008951.8313405194
278,2021-05-04 22:16:33,55052.37,55120.62,54980.0,55221.28,4.71,-116.2400315752966,-104.94077011187979,-11.299261463416812,55293.22099999994,-379.3799999999974,24.62019025296696,23.479995383762667,1,-1,0.5484839523063009,9.197562445737454,500756.26024027786,1007731.6047380427
279,2021-05-04 22:18:40,55068.49,55400.0,54980.0,55412.61,2.52,-70.88282282878936,-98.1291806552617,27.246357826472348,55290.058999999936,-31.62000000000262,48.98582196415369,31.675169181808354,-1,1,0.4985775769427038,10.118843738822939,450756.26024027786,1011340.2033710687
280,2021-05-04 22:20:46,55141.9,55367.25,55114.5,55456.0,3.1,-44.67207807743398,-87.43776013969617,42.76568206226219,55289.86099999994,-1.9800000000032014,59.98445717269439,44.53015646327168,-1,1,0.5484872468689065,10.118843738822939,450756.26024027786,1011008.8112386222
281,2021-05-04 22:22:56,55345.01,55336.68,55295.24,55456.0,2.59,-30.898020125408948,-76.12981213683872,45.231792011429775,55279.028999999944,-108.31999999999971,71.50793942443467,60.15940618709425,1,1,0.5489056044751063,10.118843738822939,450756.26024027786,1010699.4781855264
282,2021-05-04 22:26:26,55453.0,55430.41,55240.85,55472.74,4.52,-8.854885313732666,-62.674826772217514,53.81994145848485,55270.03199999995,-89.96999999999389,73.99782226726701,68.49673962146535,-1,1,0.5488166027107237,10.118843738822939,450756.26024027786,1011647.9174091663
283,2021-05-04 22:28:46,55372.38,55325.47,55270.37,55472.74,5.14,-8.981127556624415,-51.93608692909889,42.95495937247448,55262.12299999995,-79.08999999999651,74.64221166331687,73.38265778500619,-1,1,0.5488091081461759,10.118843738822939,450756.26024027786,1010586.0459472142
284,2021-05-04 22:31:08,55422.19,55166.39,55125.91,55469.3,5.45,-29.64023539324262,-47.476916621927636,17.836681228685016,55244.62699999996,-174.95999999999913,67.3784126703297,72.0061488669712,-1,1,0.5491137624841268,10.118843738822939,450756.26024027786,1008976.3402852422
285,2021-05-04 22:33:26,55333.82,55124.96,55089.46,55380.14,3.16,-46.28693857391045,-47.2389210123242,0.9519824384137507,55243.269999999946,-13.569999999999709,52.01312543412171,64.6779165892561,-1,1,0.5494806640500194,10.118843738822939,450756.26024027786,1008557.1165891428
286,2021-05-04 22:35:35,55132.21,55065.69,55013.8,55270.85,2.92,-62.12936627326417,-50.217010064512195,-11.912356208751973,55249.892999999945,66.2300000000032,36.45780939378743,51.949782499412954,-1,1,0.5495277716651465,10.118843738822939,450756.26024027786,1007957.3727207428
287,2021-05-04 22:37:55,55088.06,54621.06,54438.28,55165.3,10.19,-127.60602625536558,-65.69481330268287,-61.9112129526827,55195.852999999945,-540.4000000000015,27.35805541485927,38.60966341425615,1,1,0.5505827369434201,10.118843738822939,450756.26024027786,1003458.2312291499
288,2021-05-04 22:40:16,54438.28,54847.63,54438.28,54996.04,5.92,-131.69341300255473,-78.89453324265725,-52.79887975989749,55168.553999999946,-272.99000000000524,28.03982984480845,30.618564884485057,-1,1,0.5508852280012625,10.118843738822939,450756.26024027786,1005750.857655055
289,2021-05-04 22:42:49,54838.47,54731.3,54713.71,55004.74,7.53,-143.71530991557665,-91.85868857724113,-51.85662133833553,55101.68399999995,-668.6999999999971,28.522127486804788,27.973337582157512,-1,1,0.5508206045331228,10.118843738822939,450756.26024027786,1004573.7325629178
290,2021-05-04 22:45:00,54926.11,54730.7,54713.71,54930.0,4.23,-144.7432559656154,-102.43560205491598,-42.307653910699415,55038.028999999944,-636.5500000000029,32.055049655536926,29.539002329050067,-1,1,0.5506375472151447,10.118843738822939,450756.26024027786,1004567.6612566744
291,2021-05-04 22:47:12,54786.01,54700.92,54552.89,54904.83,5.15,-142.9292340852844,-110.53432846098966,-32.39490562429475,54974.45299999994,-635.760000000002,27.327623429937763,29.30160019075984,1,1,0.5507064830865388,10.118843738822939,450756.26024027786,1004266.3220901323
292,2021-05-04 22:49:22,54636.38,54890.81,54624.28,54932.73,6.9,-110.50980397804233,-110.52942356440019,0.019619586357862318,54920.492999999944,-539.6000000000058,32.46750317395864,30.61672541981112,-1,1,0.5504766145539417,10.118843738822939,450756.26024027786,1006187.7893276974
293,2021-05-04 22:51:35,54681.53,54876.85,54681.53,54998.57,6.28,-87.89894824386283,-106.00332850029272,18.10438025642989,54875.63099999995,-448.6200000000026,37.224036036769924,32.339720880222124,1,1,0.550228210274939,10.118843738822939,450756.26024027786,1006046.5302691035
294,2021-05-04 22:54:04,54840.51,55063.88,54817.08,55083.17,3.38,-45.70605969050666,-93.94387473833551,48.237815047828846,54865.37999999995,-102.51000000000204,50.90159247096202,40.19771056056354,-1,1,0.5500793448959348,10.118843738822939,450756.26024027786,1007939.0576135755
295,2021-05-04 22:58:09,54937.32,54900.85,54880.07,55083.17,3.57,-39.69426728175313,-83.09395324701903,43.3996859652659,54842.96899999995,-224.11000000000058,54.839513552112514,47.6550473532815,-1,1,0.5500955672375211,10.118843738822939,450756.26024027786,1006289.3825188351
296,2021-05-04 23:00:33,55004.9,54734.97,54719.29,55010.9,3.84,-56.19024913220346,-77.71321242405591,21.52296329185245,54809.89699999995,-330.72000000000116,54.263369884899994,53.334825302658196,1,1,0.5503585512200244,10.118843738822939,450756.26024027786,1004610.8687194393
297,2021-05-04 23:02:58,54923.48,54940.32,54702.11,54957.8,4.3,-36.61132611292851,-69.49283516183043,32.88150904890192,54841.82299999995,319.26000000000204,58.07242797871239,55.72510380524165,-1,1,0.5503051709610775,10.118843738822939,450756.26024027786,1006688.7732812065
298,2021-05-04 23:05:09,54711.28,54783.05,54702.11,54957.8,2.52,-43.90752314027486,-64.37577275751931,20.468249617244453,54835.364999999954,-64.57999999999447,54.02049219190894,55.45209668517379,-1,1,0.5502168569120793,10.118843738822939,450756.26024027786,1005097.3827264019
299,2021-05-04 23:07:17,54766.52,54556.27,54500.0,54957.8,3.21,-76.29236648030928,-66.75909150207731,-9.533274978231972,54817.86199999995,-175.0300000000061,43.63380261982715,51.908907596816185,-1,1,0.549987305269681,10.118843738822939,450756.26024027786,1002802.6313433115
300,2021-05-04 23:09:24,54843.4,54501.35,54470.34,54847.01,2.66,-99.75431063173892,-73.35813532800964,-26.39617530372928,54794.92699999995,-229.34999999999854,19.370867750126738,39.008387520620964,-1,1,0.5494357796432875,10.118843738822939,450756.26024027786,1002246.9044451754
301,2021-05-04 23:13:45,54593.16,54211.05,54128.63,54651.52,11.43,-147.83112036582315,-88.25273233557235,-59.57838803025081,54745.93999999996,-489.86999999999534,7.781214609885218,23.59529499327972,-1,1,0.5494484028625531,10.118843738822939,450756.26024027786,999309.4041077952
302,2021-05-04 23:15:57,54150.0,54092.04,54000.0,54249.71,9.06,-186.08408799122844,-107.81900346670356,-78.26508452452488,54666.06299999995,-798.7699999999968,7.397312509143107,11.516464956385036,-1,1,0.5495379299464561,10.118843738822939,450756.26024027786,998105.1605144378
